ticker,year,cik,accession,filing_date,doc_url
FCX,2023,0000831259,0000831259-24-000011,2024-02-16,https://www.sec.gov/Archives/edgar/data/831259/000083125924000011/fcx-20231231.htm
FDS,2019,0001013237,0001013237-20-000153,2020-10-29,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/fds-20200831.htm
FDS,2021,0001013237,0001013237-22-000159,2022-10-21,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/fds-20220831.htm
FDS,2023,0001013237,0001013237-24-000141,2024-10-29,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm
FDX,2019,0001048911,0001564590-20-032775,2020-07-20,https://www.sec.gov/Archives/edgar/data/1048911/000156459020032775/fdx-10k_20200531.htm
FDX,2021,0001048911,0000950170-22-012762,2022-07-18,https://www.sec.gov/Archives/edgar/data/1048911/000095017022012762/fdx-20220531.htm
FDX,2023,0001048911,0000950170-24-083577,2024-07-15,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/fdx-20240531.htm
FE,2019,0001031296,0001031296-20-000008,2020-02-10,https://www.sec.gov/Archives/edgar/data/1031296/000103129620000008/fe-12312019x10k.htm
FE,2021,0001031296,0001031296-22-000013,2022-02-16,https://www.sec.gov/Archives/edgar/data/1031296/000103129622000013/fe-20211231.htm
FE,2023,0001031296,0001031296-24-000008,2024-02-13,https://www.sec.gov/Archives/edgar/data/1031296/000103129624000008/fe-20231231.htm
FFIV,2019,0001048695,0001048695-20-000041,2020-11-19,https://www.sec.gov/Archives/edgar/data/1048695/000104869520000041/ffiv-20200930.htm
FFIV,2021,0001048695,0001048695-22-000033,2022-11-15,https://www.sec.gov/Archives/edgar/data/1048695/000104869522000033/ffiv-20220930.htm
FFIV,2023,0001048695,0001048695-24-000185,2024-11-18,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/ffiv-20240930.htm
FICO,2019,0000814547,0000814547-20-000012,2020-11-12,https://www.sec.gov/Archives/edgar/data/814547/000081454720000012/fico10-k2020.htm
FICO,2021,0000814547,0000814547-22-000016,2022-11-09,https://www.sec.gov/Archives/edgar/data/814547/000081454722000016/fico-20220930.htm
FICO,2023,0000814547,0001628280-24-045719,2024-11-06,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/fico-20240930.htm
FIS,2019,0001136893,0001136893-20-000032,2020-02-20,https://www.sec.gov/Archives/edgar/data/1136893/000113689320000032/a10-k2019.htm
FIS,2021,0001136893,0001136893-22-000038,2022-02-23,https://www.sec.gov/Archives/edgar/data/1136893/000113689322000038/fis-20211231.htm
FIS,2023,0001136893,0001136893-24-000015,2024-02-26,https://www.sec.gov/Archives/edgar/data/1136893/000113689324000015/fis-20231231.htm
FISV,2019,0000798354,0000798354-20-000006,2020-02-27,https://www.sec.gov/Archives/edgar/data/798354/000079835420000006/fisv1231201910-k.htm
FISV,2021,0000798354,0000798354-22-000004,2022-02-24,https://www.sec.gov/Archives/edgar/data/798354/000079835422000004/fisv-20211231.htm
FISV,2023,0000798354,0000798354-24-000037,2024-02-22,https://www.sec.gov/Archives/edgar/data/798354/000079835424000037/fi-20231231.htm
FITB,2019,0000035527,0001193125-20-057751,2020-03-02,https://www.sec.gov/Archives/edgar/data/35527/000119312520057751/d840471d10k.htm
FITB,2021,0000035527,0000035527-22-000119,2022-02-25,https://www.sec.gov/Archives/edgar/data/35527/000003552722000119/fitb-20211231.htm
FITB,2023,0000035527,0000035527-24-000088,2024-02-27,https://www.sec.gov/Archives/edgar/data/35527/000003552724000088/fitb-20231231.htm
FIX,2019,0001035983,0001558370-20-001491,2020-02-26,https://www.sec.gov/Archives/edgar/data/1035983/000155837020001491/fix-20191231x10ka923f7.htm
FIX,2021,0001035983,0001558370-22-001753,2022-02-23,https://www.sec.gov/Archives/edgar/data/1035983/000155837022001753/fix-20211231x10k.htm
FIX,2023,0001035983,0001558370-24-001529,2024-02-22,https://www.sec.gov/Archives/edgar/data/1035983/000155837024001529/fix-20231231x10k.htm
FOX,2019,0001754301,0001564590-20-038975,2020-08-10,https://www.sec.gov/Archives/edgar/data/1754301/000156459020038975/fox-10k_20200630.htm
FOX,2021,0001754301,0001628280-22-022584,2022-08-12,https://www.sec.gov/Archives/edgar/data/1754301/000162828022022584/fox-20220630.htm
FOX,2023,0001754301,0001628280-24-036123,2024-08-08,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm
FOXA,2019,0001754301,0001564590-20-038975,2020-08-10,https://www.sec.gov/Archives/edgar/data/1754301/000156459020038975/fox-10k_20200630.htm
FOXA,2021,0001754301,0001628280-22-022584,2022-08-12,https://www.sec.gov/Archives/edgar/data/1754301/000162828022022584/fox-20220630.htm
FOXA,2023,0001754301,0001628280-24-036123,2024-08-08,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm
FRT,2019,0000034903,0000034903-20-000008,2020-02-10,https://www.sec.gov/Archives/edgar/data/34903/000003490320000008/frt-1231201910k.htm
FRT,2021,0000034903,0000034903-22-000023,2022-02-10,https://www.sec.gov/Archives/edgar/data/34903/000003490322000023/frt-20211231.htm
FRT,2023,0000034903,0000034903-24-000032,2024-02-12,https://www.sec.gov/Archives/edgar/data/34903/000003490324000032/frt-20231231.htm
FSLR,2019,0001274494,0001274494-20-000011,2020-02-21,https://www.sec.gov/Archives/edgar/data/1274494/000127449420000011/fslr10-k12x31x2019.htm
FSLR,2021,0001274494,0001274494-22-000009,2022-03-01,https://www.sec.gov/Archives/edgar/data/1274494/000127449422000009/fslr-20211231.htm
FSLR,2023,0001274494,0001274494-24-000004,2024-02-27,https://www.sec.gov/Archives/edgar/data/1274494/000127449424000004/fslr-20231231.htm
FTNT,2019,0001262039,0001262039-20-000011,2020-02-26,https://www.sec.gov/Archives/edgar/data/1262039/000126203920000011/ftnt-201910xk.htm
FTNT,2021,0001262039,0001262039-22-000008,2022-02-25,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm
FTNT,2023,0001262039,0001262039-24-000014,2024-02-26,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/ftnt-20231231.htm
FTV,2019,0001659166,0001659166-20-000071,2020-02-27,https://www.sec.gov/Archives/edgar/data/1659166/000165916620000071/a20191231-10k.htm
FTV,2021,0001659166,0001659166-22-000054,2022-03-01,https://www.sec.gov/Archives/edgar/data/1659166/000165916622000054/ftv-20211231.htm
FTV,2023,0001659166,0001659166-24-000046,2024-02-27,https://www.sec.gov/Archives/edgar/data/1659166/000165916624000046/ftv-20231231.htm
GD,2019,0000040533,0000040533-20-000015,2020-02-10,https://www.sec.gov/Archives/edgar/data/40533/000004053320000015/gd-2019123110k.htm
GD,2021,0000040533,0000040533-22-000007,2022-02-09,https://www.sec.gov/Archives/edgar/data/40533/000004053322000007/gd-20211231.htm
GD,2023,0000040533,0000040533-24-000007,2024-02-08,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm
GDDY,2019,0001609711,0001609711-20-000022,2020-02-21,https://www.sec.gov/Archives/edgar/data/1609711/000160971120000022/gddy-20191231.htm
GDDY,2021,0001609711,0001609711-22-000024,2022-02-17,https://www.sec.gov/Archives/edgar/data/1609711/000160971122000024/gddy-20211231.htm
GDDY,2023,0001609711,0001609711-24-000022,2024-02-29,https://www.sec.gov/Archives/edgar/data/1609711/000160971124000022/gddy-20231231.htm
GE,2019,0000040545,0000040545-20-000009,2020-02-24,https://www.sec.gov/Archives/edgar/data/40545/000004054520000009/ge10-k2019.htm
GE,2021,0000040545,0000040545-22-000008,2022-02-11,https://www.sec.gov/Archives/edgar/data/40545/000004054522000008/ge-20211231.htm
GE,2023,0000040545,0000040545-24-000027,2024-02-02,https://www.sec.gov/Archives/edgar/data/40545/000004054524000027/ge-20231231.htm
GEHC,2023,0001932393,0001932393-24-000013,2024-02-06,https://www.sec.gov/Archives/edgar/data/1932393/000193239324000013/gehc-20231231.htm
GEN,2019,0000849399,0000849399-20-000004,2020-05-28,https://www.sec.gov/Archives/edgar/data/849399/000084939920000004/nlokfy2010-k.htm
GEN,2021,0000849399,0000849399-22-000013,2022-05-20,https://www.sec.gov/Archives/edgar/data/849399/000084939922000013/nlok-20220401.htm
GEN,2023,0000849399,0000849399-24-000036,2024-05-16,https://www.sec.gov/Archives/edgar/data/849399/000084939924000036/gen-20240329.htm
GILD,2019,0000882095,0000882095-20-000006,2020-02-25,https://www.sec.gov/Archives/edgar/data/882095/000088209520000006/a2019form10-k.htm
GILD,2021,0000882095,0000882095-22-000007,2022-02-23,https://www.sec.gov/Archives/edgar/data/882095/000088209522000007/gild-20211231.htm
GILD,2023,0000882095,0000882095-24-000007,2024-02-23,https://www.sec.gov/Archives/edgar/data/882095/000088209524000007/gild-20231231.htm
GIS,2019,0000040704,0001193125-20-186469,2020-07-02,https://www.sec.gov/Archives/edgar/data/40704/000119312520186469/d89717d10k.htm
GIS,2021,0000040704,0001193125-22-185257,2022-06-30,https://www.sec.gov/Archives/edgar/data/40704/000119312522185257/d313744d10k.htm
GIS,2023,0000040704,0001193125-24-168943,2024-06-26,https://www.sec.gov/Archives/edgar/data/40704/000119312524168943/d764890d10k.htm
GL,2019,0000320335,0000320335-20-000008,2020-02-27,https://www.sec.gov/Archives/edgar/data/320335/000032033520000008/gl-20191231.htm
GL,2021,0000320335,0000320335-22-000006,2022-02-24,https://www.sec.gov/Archives/edgar/data/320335/000032033522000006/gl-20211231.htm
GL,2023,0000320335,0000320335-24-000006,2024-02-28,https://www.sec.gov/Archives/edgar/data/320335/000032033524000006/gl-20231231.htm
GLW,2019,0000024741,0000024741-20-000014,2020-02-18,https://www.sec.gov/Archives/edgar/data/24741/000002474120000014/glw-20191231x10k.htm
GLW,2021,0000024741,0001437749-22-003247,2022-02-14,https://www.sec.gov/Archives/edgar/data/24741/000143774922003247/glw20211231_10k.htm
GLW,2023,0000024741,0001437749-24-003735,2024-02-12,https://www.sec.gov/Archives/edgar/data/24741/000143774924003735/glw20231231_10k.htm
GM,2019,0001467858,0001467858-20-000028,2020-02-05,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000028/gm201910k.htm
GM,2021,0001467858,0001467858-22-000034,2022-02-02,https://www.sec.gov/Archives/edgar/data/1467858/000146785822000034/gm-20211231.htm
GM,2023,0001467858,0001467858-24-000031,2024-01-30,https://www.sec.gov/Archives/edgar/data/1467858/000146785824000031/gm-20231231.htm
GNRC,2019,0001474735,0001437749-20-003516,2020-02-25,https://www.sec.gov/Archives/edgar/data/1474735/000143774920003516/gnrc20191231_10k.htm
GNRC,2021,0001474735,0001437749-22-004080,2022-02-22,https://www.sec.gov/Archives/edgar/data/1474735/000143774922004080/gnrc20211231_10k.htm
GNRC,2023,0001474735,0001437749-24-005040,2024-02-21,https://www.sec.gov/Archives/edgar/data/1474735/000143774924005040/gnrc20231231_10k.htm
GOOG,2019,0001652044,0001652044-20-000008,2020-02-04,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm
GOOG,2021,0001652044,0001652044-22-000019,2022-02-02,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm
GOOG,2023,0001652044,0001652044-24-000022,2024-01-31,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm
GOOGL,2019,0001652044,0001652044-20-000008,2020-02-04,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm
GOOGL,2021,0001652044,0001652044-22-000019,2022-02-02,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm
GOOGL,2023,0001652044,0001652044-24-000022,2024-01-31,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm
GPC,2019,0000040987,0000040987-20-000010,2020-02-21,https://www.sec.gov/Archives/edgar/data/40987/000004098720000010/gpc-12312019x10k.htm
GPC,2021,0000040987,0000040987-22-000013,2022-02-17,https://www.sec.gov/Archives/edgar/data/40987/000004098722000013/gpc-20211231.htm
GPC,2023,0000040987,0000040987-24-000024,2024-02-22,https://www.sec.gov/Archives/edgar/data/40987/000004098724000024/gpc-20231231.htm
GPN,2019,0001123360,0001123360-20-000009,2020-02-21,https://www.sec.gov/Archives/edgar/data/1123360/000112336020000009/gpn20191231-10k.htm
GPN,2021,0001123360,0001123360-22-000007,2022-02-18,https://www.sec.gov/Archives/edgar/data/1123360/000112336022000007/gpn-20211231.htm
GPN,2023,0001123360,0001123360-24-000004,2024-02-14,https://www.sec.gov/Archives/edgar/data/1123360/000112336024000004/gpn-20231231.htm
GRMN,2019,0001121788,0001564590-20-005133,2020-02-19,https://www.sec.gov/Archives/edgar/data/1121788/000156459020005133/grmn-10k_20191228.htm
GRMN,2021,0001121788,0000950170-22-001303,2022-02-16,https://www.sec.gov/Archives/edgar/data/1121788/000095017022001303/grmn-20211225.htm
GRMN,2023,0001121788,0000950170-24-017559,2024-02-21,https://www.sec.gov/Archives/edgar/data/1121788/000095017024017559/grmn-20231230.htm
GS,2019,0000886982,0001193125-20-043853,2020-02-21,https://www.sec.gov/Archives/edgar/data/886982/000119312520043853/d826673d10k.htm
GS,2021,0000886982,0001193125-22-052682,2022-02-25,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225d10k.htm
GS,2023,0000886982,0000886982-24-000006,2024-02-23,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/gs-20231231.htm
GWW,2019,0000277135,0000277135-20-000007,2020-02-20,https://www.sec.gov/Archives/edgar/data/277135/000027713520000007/gww20191231-10k.htm
GWW,2021,0000277135,0000277135-22-000012,2022-02-23,https://www.sec.gov/Archives/edgar/data/277135/000027713522000012/gww-20211231.htm
GWW,2023,0000277135,0000277135-24-000011,2024-02-22,https://www.sec.gov/Archives/edgar/data/277135/000027713524000011/gww-20231231.htm
HAL,2019,0000045012,0000045012-20-000031,2020-02-11,https://www.sec.gov/Archives/edgar/data/45012/000004501220000031/hal12312019-10k.htm
HAL,2021,0000045012,0000045012-22-000013,2022-02-04,https://www.sec.gov/Archives/edgar/data/45012/000004501222000013/hal-20211231.htm
HAL,2023,0000045012,0000045012-24-000007,2024-02-06,https://www.sec.gov/Archives/edgar/data/45012/000004501224000007/hal-20231231.htm
HAS,2019,0000046080,0000046080-20-000028,2020-02-27,https://www.sec.gov/Archives/edgar/data/46080/000004608020000028/has-20191229x10k.htm
HAS,2021,0000046080,0000046080-22-000023,2022-02-23,https://www.sec.gov/Archives/edgar/data/46080/000004608022000023/has-20211226.htm
HAS,2023,0000046080,0000046080-24-000034,2024-02-28,https://www.sec.gov/Archives/edgar/data/46080/000004608024000034/has-20231231.htm
HBAN,2019,0000049196,0000049196-20-000010,2020-02-14,https://www.sec.gov/Archives/edgar/data/49196/000004919620000010/hban2019-12x31x10k.htm
HBAN,2021,0000049196,0000049196-22-000023,2022-02-18,https://www.sec.gov/Archives/edgar/data/49196/000004919622000023/hban-20211231.htm
HBAN,2023,0000049196,0000049196-24-000020,2024-02-16,https://www.sec.gov/Archives/edgar/data/49196/000004919624000020/hban-20231231.htm
HCA,2019,0000860730,0001193125-20-043524,2020-02-20,https://www.sec.gov/Archives/edgar/data/860730/000119312520043524/d864235d10k.htm
HCA,2021,0000860730,0001193125-22-046707,2022-02-18,https://www.sec.gov/Archives/edgar/data/860730/000119312522046707/d32297d10k.htm
HCA,2023,0000860730,0000950170-24-016524,2024-02-16,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm
HD,2019,0000354950,0000354950-20-000015,2020-03-25,https://www.sec.gov/Archives/edgar/data/354950/000035495020000015/hd10k02022020.htm
HD,2021,0000354950,0000354950-22-000070,2022-03-23,https://www.sec.gov/Archives/edgar/data/354950/000035495022000070/hd-20220130.htm
HD,2023,0000354950,0000354950-24-000062,2024-03-13,https://www.sec.gov/Archives/edgar/data/354950/000035495024000062/hd-20240128.htm
HIG,2019,0000874766,0000874766-20-000020,2020-02-21,https://www.sec.gov/Archives/edgar/data/874766/000087476620000020/hig1231201910-kdocument.htm
HIG,2021,0000874766,0000874766-22-000019,2022-02-18,https://www.sec.gov/Archives/edgar/data/874766/000087476622000019/hig-20211231.htm
HIG,2023,0000874766,0000874766-24-000016,2024-02-23,https://www.sec.gov/Archives/edgar/data/874766/000087476624000016/hig-20231231.htm
HII,2019,0001501585,0001501585-20-000011,2020-02-13,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/hii-20191231.htm
HII,2021,0001501585,0001501585-22-000007,2022-02-10,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm
HII,2023,0001501585,0001501585-24-000007,2024-02-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm
HLT,2019,0001585689,0001585689-20-000013,2020-02-11,https://www.sec.gov/Archives/edgar/data/1585689/000158568920000013/hlt-20191231.htm
HLT,2021,0001585689,0001585689-22-000013,2022-02-16,https://www.sec.gov/Archives/edgar/data/1585689/000158568922000013/hlt-20211231.htm
HLT,2023,0001585689,0001585689-24-000027,2024-02-07,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000027/hlt-20231231.htm
HON,2019,0000773840,0000773840-20-000009,2020-02-14,https://www.sec.gov/Archives/edgar/data/773840/000077384020000009/hon1231201910k.htm
HON,2021,0000773840,0000773840-22-000018,2022-02-11,https://www.sec.gov/Archives/edgar/data/773840/000077384022000018/hon-20211231.htm
HON,2023,0000773840,0000773840-24-000014,2024-02-16,https://www.sec.gov/Archives/edgar/data/773840/000077384024000014/hon-20231231.htm
HOOD,2021,0001783879,0001783879-22-000044,2022-02-24,https://www.sec.gov/Archives/edgar/data/1783879/000178387922000044/hood-20211231.htm
HOOD,2023,0001783879,0001783879-24-000054,2024-02-27,https://www.sec.gov/Archives/edgar/data/1783879/000178387924000054/hood-20231231.htm
HPE,2019,0001645590,0001645590-20-000056,2020-12-10,https://www.sec.gov/Archives/edgar/data/1645590/000164559020000056/hpe-20201031.htm
HPE,2021,0001645590,0001645590-22-000071,2022-12-08,https://www.sec.gov/Archives/edgar/data/1645590/000164559022000071/hpe-20221031.htm
HPE,2023,0001645590,0001645590-24-000139,2024-12-19,https://www.sec.gov/Archives/edgar/data/1645590/000164559024000139/hpe-20241031.htm
HPQ,2019,0000047217,0000047217-20-000045,2020-12-10,https://www.sec.gov/Archives/edgar/data/47217/000004721720000045/hpq-20201031.htm
HPQ,2021,0000047217,0000047217-22-000068,2022-12-06,https://www.sec.gov/Archives/edgar/data/47217/000004721722000068/hpq-20221031.htm
HPQ,2023,0000047217,0000047217-24-000080,2024-12-13,https://www.sec.gov/Archives/edgar/data/47217/000004721724000080/hpq-20241031.htm
